"title","filename","verbete","seq","qid","qurl","qlabel","qcountry","qdescr"
"B Sá","4747","https://github.com/cpdoc/dhbb/blob/master/text/4747.text","0","Q18680597","http://www.wikidata.org/entity/Q18680597","B-sarja","",""
"B Sá","4747","https://github.com/cpdoc/dhbb/blob/master/text/4747.text","1","Q817238","http://www.wikidata.org/entity/Q817238","Bengt Saltin","Q34","Swedish physiologist"
"B Sá","4747","https://github.com/cpdoc/dhbb/blob/master/text/4747.text","2","Q50674323","http://www.wikidata.org/entity/Q50674323","Berardo Sarubbi","","researcher"
"Carvalho  Sá","4748","https://github.com/cpdoc/dhbb/blob/master/text/4748.text","","","","","",""
"Jaime Magrassi De Sá","4749","https://github.com/cpdoc/dhbb/blob/master/text/4749.text","","","","","",""
"Marcelo Barbieri","475","https://github.com/cpdoc/dhbb/blob/master/text/475.text","0","Q23893160","http://www.wikidata.org/entity/Q23893160","Marcelo Barbieri","Q155","Brazilian politician"
"Marcelo Barbieri","475","https://github.com/cpdoc/dhbb/blob/master/text/475.text","1","Q64832086","http://www.wikidata.org/entity/Q64832086","Marcelo Fortes Barbieri","Q155","politician from Brazil"
"José Luís De Sá","4751","https://github.com/cpdoc/dhbb/blob/master/text/4751.text","0","Q5941813","http://www.wikidata.org/entity/Q5941813","José Luis de Santos","Q29",""
"José Luís De Sá","4751","https://github.com/cpdoc/dhbb/blob/master/text/4751.text","1","Q118811320","http://www.wikidata.org/entity/Q118811320","José Luís de Sàled","",""
"Mem De Sá","4752","https://github.com/cpdoc/dhbb/blob/master/text/4752.text","0","Q2734857","http://www.wikidata.org/entity/Q2734857","Mem de Sá","Q155","Brazilian politician"
"Mem De Sá","4752","https://github.com/cpdoc/dhbb/blob/master/text/4752.text","1","Q10328509","http://www.wikidata.org/entity/Q10328509","Mem de Azambuja Sá","Q155","Brazilian lawyer and politician"
"Mem De Sá","4752","https://github.com/cpdoc/dhbb/blob/master/text/4752.text","2","Q56878651","http://www.wikidata.org/entity/Q56878651","Mem de Sá Chega à Baía de Guanabara","","Work at Antonio Parreiras museum collection"
"Raul De Noronha Sá","4753","https://github.com/cpdoc/dhbb/blob/master/text/4753.text","0","Q43474242","http://www.wikidata.org/entity/Q43474242","Raul de Noronha Sá","Q155","Brazilian politician (1879-1953)"
"Válter Sá","4754","https://github.com/cpdoc/dhbb/blob/master/text/4754.text","0","Q15631642","http://www.wikidata.org/entity/Q15631642","Valter Santos","Q155","Brazilian actor (1954-2013)"
"Válter Sá","4754","https://github.com/cpdoc/dhbb/blob/master/text/4754.text","1","Q42639815","http://www.wikidata.org/entity/Q42639815","Valter Santilli","","researcher"
"Válter Sá","4754","https://github.com/cpdoc/dhbb/blob/master/text/4754.text","2","Q458696","http://www.wikidata.org/entity/Q458696","Walter Salles","Q155","Brazilian film director, screenwriter and film producer"
"José Saad","4755","https://github.com/cpdoc/dhbb/blob/master/text/4755.text","0","Q10310488","http://www.wikidata.org/entity/Q10310488","José Saad","Q155","Brazilian politician"
"Abraão Sabbá","4756","https://github.com/cpdoc/dhbb/blob/master/text/4756.text","0","Q97013735","http://www.wikidata.org/entity/Q97013735","Abraão Sabbá","Q155","Brazilian politician"
"Alcides Sabença","4757","https://github.com/cpdoc/dhbb/blob/master/text/4757.text","0","Q42564849","http://www.wikidata.org/entity/Q42564849","Alcides Sabença","Q155","Brazilian politician"
"Lurtz Sabiá","4758","https://github.com/cpdoc/dhbb/blob/master/text/4758.text","","","","","",""
"Carlos Sabóia","4759","https://github.com/cpdoc/dhbb/blob/master/text/4759.text","0","Q75421829","http://www.wikidata.org/entity/Q75421829","Carlos Saboia de Albuquerque","","Peerage person ID=131607"
"Barbosa Neto","476","https://github.com/cpdoc/dhbb/blob/master/text/476.text","0","Q16336849","http://www.wikidata.org/entity/Q16336849","Barbosa Neto","Q155","Brazilian journalist"
"Celso Sabóia","4760","https://github.com/cpdoc/dhbb/blob/master/text/4760.text","","","","","",""
"Cid Sabóia","4761","https://github.com/cpdoc/dhbb/blob/master/text/4761.text","0","Q16337200","http://www.wikidata.org/entity/Q16337200","Cid Saboia de Carvalho","Q155","Brazilian politician"
"Ernesto Sabóia","4762","https://github.com/cpdoc/dhbb/blob/master/text/4762.text","0","Q115156974","http://www.wikidata.org/entity/Q115156974","Ernesto Saboia","",""
"Ernesto Sabóia","4762","https://github.com/cpdoc/dhbb/blob/master/text/4762.text","1","Q1343602","http://www.wikidata.org/entity/Q1343602","Ernesto Neto","Q155","Brazilian artist"
"Haroldo Sabóia","4763","https://github.com/cpdoc/dhbb/blob/master/text/4763.text","0","Q21290295","http://www.wikidata.org/entity/Q21290295","Haroldo Sabóia","Q155","Brazilian politician"
"Haroldo Sabóia","4763","https://github.com/cpdoc/dhbb/blob/master/text/4763.text","1","Q64852503","http://www.wikidata.org/entity/Q64852503","Haroldo Freitas Pires de Saboia","Q155","politician from Brazil"
"Henrique Sabóia","4764","https://github.com/cpdoc/dhbb/blob/master/text/4764.text","0","Q10294833","http://www.wikidata.org/entity/Q10294833","Henrique Saboia","Q155","Brazilian military personnel (1925-2005)"
"José Carlos Sabóia","4765","https://github.com/cpdoc/dhbb/blob/master/text/4765.text","0","Q24691734","http://www.wikidata.org/entity/Q24691734","José Carlos Sabóia","Q155","Brazilian politician"
"Palhano De Sabóia","4766","https://github.com/cpdoc/dhbb/blob/master/text/4766.text","","","","","",""
"Pires Sabóia","4767","https://github.com/cpdoc/dhbb/blob/master/text/4767.text","","","","","",""
"Nélson Sabrá","4768","https://github.com/cpdoc/dhbb/blob/master/text/4768.text","0","Q47011533","http://www.wikidata.org/entity/Q47011533","Nelson Sabrá","Q155","Brazilian politician"
"Nélson Sabrá","4768","https://github.com/cpdoc/dhbb/blob/master/text/4768.text","1","Q64850357","http://www.wikidata.org/entity/Q64850357","Nelson Aristeu Caminada Sabra","Q155","politician from Brazil"
"Bernardo Saião","4769","https://github.com/cpdoc/dhbb/blob/master/text/4769.text","0","Q16498001","http://www.wikidata.org/entity/Q16498001","Bernardo Saião Carvalho de Araújo","Q155","Brazilian politician (1901-1959)"
"Adolfo Simões Barbosa","477","https://github.com/cpdoc/dhbb/blob/master/text/477.text","0","Q43471752","http://www.wikidata.org/entity/Q43471752","Adolfo Simões Barbosa","Q155","Brazilian politician"
"Alcino Salazar","4770","https://github.com/cpdoc/dhbb/blob/master/text/4770.text","0","Q85868504","http://www.wikidata.org/entity/Q85868504","Alcino Salazar","",""
"Alcides Saldanha","4771","https://github.com/cpdoc/dhbb/blob/master/text/4771.text","","","","","",""
"Gaspar Saldanha","4772","https://github.com/cpdoc/dhbb/blob/master/text/4772.text","0","Q43473160","http://www.wikidata.org/entity/Q43473160","Gaspar Santana Saldanha","Q155","Brazilian politician (1888-1962)"
"Ivar Saldanha","4773","https://github.com/cpdoc/dhbb/blob/master/text/4773.text","0","Q10304424","http://www.wikidata.org/entity/Q10304424","Ivar Saldanha","Q155","Brazilian politician"
"Sinval Saldanha","4774","https://github.com/cpdoc/dhbb/blob/master/text/4774.text","0","Q10371966","http://www.wikidata.org/entity/Q10371966","Sinval Saldanha","Q155","Brazilian lawyer"
"William Salem","4775","https://github.com/cpdoc/dhbb/blob/master/text/4775.text","0","Q10393721","http://www.wikidata.org/entity/Q10393721","William Salem","Q155","Brazilian politician (1921-2010)"
"Sales Filho, Antônio Carlos De","4776","https://github.com/cpdoc/dhbb/blob/master/text/4776.text","","","","","",""
"Sales Filho, Francisco Antônio Rodrigues De","4777","https://github.com/cpdoc/dhbb/blob/master/text/4777.text","","","","","",""
"Apolônio Sales","4778","https://github.com/cpdoc/dhbb/blob/master/text/4778.text","0","Q16492972","http://www.wikidata.org/entity/Q16492972","Apolônio Sales de Miranda","Q155","Brazilian politician (1916-1963)"
"Armando Sales","4779","https://github.com/cpdoc/dhbb/blob/master/text/4779.text","0","Q1789320","http://www.wikidata.org/entity/Q1789320","Armando de Sales Oliveira","Q155","Brazilian politician (1887-1945)"
"Carlos Alberto Leite  Barbosa","478","https://github.com/cpdoc/dhbb/blob/master/text/478.text","","","","","",""
"Claudino Sales","4780","https://github.com/cpdoc/dhbb/blob/master/text/4780.text","","","","","",""
"Colombo  Sales","4781","https://github.com/cpdoc/dhbb/blob/master/text/4781.text","","","","","",""
"Coriolano Sales","4782","https://github.com/cpdoc/dhbb/blob/master/text/4782.text","0","Q10260609","http://www.wikidata.org/entity/Q10260609","Coriolano Sales","Q155","Brazilian politician"
"Dagoberto  Sales(1)","4783","https://github.com/cpdoc/dhbb/blob/master/text/4783.text","","","","","",""
"Dagoberto  Sales(2)","4784","https://github.com/cpdoc/dhbb/blob/master/text/4784.text","","","","","",""
"Eugênio Sales","4785","https://github.com/cpdoc/dhbb/blob/master/text/4785.text","0","Q710600","http://www.wikidata.org/entity/Q710600","Eugênio Sales","Q155","cardinal of the Roman Catholic Church (1920-2012)"
"Eugênio Sales","4785","https://github.com/cpdoc/dhbb/blob/master/text/4785.text","1","Q1373634","http://www.wikidata.org/entity/Q1373634","Eugénio Salessu","Q916","Anglican bishop"
"Eugênio Sales","4785","https://github.com/cpdoc/dhbb/blob/master/text/4785.text","2","Q918313","http://www.wikidata.org/entity/Q918313","Giovanni Cheli","Q38","Catholic cardinal"
"Eurico Sales","4786","https://github.com/cpdoc/dhbb/blob/master/text/4786.text","0","Q10278272","http://www.wikidata.org/entity/Q10278272","Eurico de Aguiar Salles","Q155","Brazilian politician (1910-1959)"
"Francisco Sales","4787","https://github.com/cpdoc/dhbb/blob/master/text/4787.text","0","Q10284610","http://www.wikidata.org/entity/Q10284610","Francisco Antônio de Sales","Q155","Brazilian politician (1863-1933)"
"Francisco Sales","4787","https://github.com/cpdoc/dhbb/blob/master/text/4787.text","1","Q57009284","http://www.wikidata.org/entity/Q57009284","Francisco Sales","","researcher (ORCID 0000-0003-0834-066X)"
"Francisco Sales","4787","https://github.com/cpdoc/dhbb/blob/master/text/4787.text","2","Q92276183","http://www.wikidata.org/entity/Q92276183","Francisco Sales","","researcher (ORCID 0000-0002-9197-8658)"
"Landri Sales","4788","https://github.com/cpdoc/dhbb/blob/master/text/4788.text","0","Q1938802","http://www.wikidata.org/entity/Q1938802","Landri Sales","Q155","human settlement in Brazil"
"Válter Moreira Sales","4789","https://github.com/cpdoc/dhbb/blob/master/text/4789.text","","","","","",""
"Cota  Barbosa","479","https://github.com/cpdoc/dhbb/blob/master/text/479.text","","","","","",""
"Salgado Filho, Joaquim Pedro","4790","https://github.com/cpdoc/dhbb/blob/master/text/4790.text","","","","","",""
"Amarílio Salgado","4791","https://github.com/cpdoc/dhbb/blob/master/text/4791.text","","","","","",""
"Clóvis Salgado","4792","https://github.com/cpdoc/dhbb/blob/master/text/4792.text","0","Q16930025","http://www.wikidata.org/entity/Q16930025","Clóvis Salgado da Gama","Q155","Brazilian doctor, professor and politician"
"Plínio Salgado","4793","https://github.com/cpdoc/dhbb/blob/master/text/4793.text","0","Q1797406","http://www.wikidata.org/entity/Q1797406","Plínio Salgado","Q155","Brazilian politician (1895-1975)"
"Plínio Salgado","4793","https://github.com/cpdoc/dhbb/blob/master/text/4793.text","1","Q118986447","http://www.wikidata.org/entity/Q118986447","Plínio Salgado: A Brazilian Fascist (1895–1975)","",""
"Plínio Salgado","4793","https://github.com/cpdoc/dhbb/blob/master/text/4793.text","2","Q115331871","http://www.wikidata.org/entity/Q115331871","Plínio Salgado: biografia política (1895-1975)","","book published in 2018"
"José Sally","4794","https://github.com/cpdoc/dhbb/blob/master/text/4794.text","","","","","",""
"Valfrido Salmito","4795","https://github.com/cpdoc/dhbb/blob/master/text/4795.text","","","","","",""
"Odilon Salmoria","4796","https://github.com/cpdoc/dhbb/blob/master/text/4796.text","","","","","",""
"Salomão,Luís Alfredo","4797","https://github.com/cpdoc/dhbb/blob/master/text/4797.text","","","","","",""
"Wagner Salustiano","4798","https://github.com/cpdoc/dhbb/blob/master/text/4798.text","","","","","",""
"Adelson Salvador","4799","https://github.com/cpdoc/dhbb/blob/master/text/4799.text","","","","","",""
"Almino Afonso","48","https://github.com/cpdoc/dhbb/blob/master/text/48.text","0","Q1802697","http://www.wikidata.org/entity/Q1802697","Almino Afonso","Q155","municipality of Brazil"
"Almino Afonso","48","https://github.com/cpdoc/dhbb/blob/master/text/48.text","1","Q49344162","http://www.wikidata.org/entity/Q49344162","Almino Afonso","Q155","settlement in Rio Grande do Norte, Brazil"
"Almino Afonso","48","https://github.com/cpdoc/dhbb/blob/master/text/48.text","2","Q3612809","http://www.wikidata.org/entity/Q3612809","Almino Afonso","","Wikimedia disambiguation page"
"Demócrito Barbosa","480","https://github.com/cpdoc/dhbb/blob/master/text/480.text","0","Q10265022","http://www.wikidata.org/entity/Q10265022","Demócrito Barbosa","Q155","Brazilian politician"
"Antônio De Salvo","4800","https://github.com/cpdoc/dhbb/blob/master/text/4800.text","0","Q12345214","http://www.wikidata.org/entity/Q12345214","Antonio De Salvo","Q38","Italian magistrate and Esperantist"
"Antônio De Salvo","4800","https://github.com/cpdoc/dhbb/blob/master/text/4800.text","1","Q3619509","http://www.wikidata.org/entity/Q3619509","Antonio De Salvo","","Wikimedia disambiguation page"
"Júlio Sambaqui","4801","https://github.com/cpdoc/dhbb/blob/master/text/4801.text","","","","","",""
"Alde Sampaio","4802","https://github.com/cpdoc/dhbb/blob/master/text/4802.text","0","Q42564850","http://www.wikidata.org/entity/Q42564850","Alde Sampaio","Q155","Brazilian politician (1894-1987)"
"Cantídio Sampaio","4803","https://github.com/cpdoc/dhbb/blob/master/text/4803.text","","","","","",""
"Carlos Alberto Huet De Oliveira Sampaio","4804","https://github.com/cpdoc/dhbb/blob/master/text/4804.text","","","","","",""
"Cid Sampaio","4805","https://github.com/cpdoc/dhbb/blob/master/text/4805.text","0","Q16939774","http://www.wikidata.org/entity/Q16939774","Cid Sampaio","Q155","Brazilian politician"
"Clemens  Sampaio","4806","https://github.com/cpdoc/dhbb/blob/master/text/4806.text","","","","","",""
"Dorany Sampaio","4807","https://github.com/cpdoc/dhbb/blob/master/text/4807.text","","","","","",""
"Geraldo Sampaio","4808","https://github.com/cpdoc/dhbb/blob/master/text/4808.text","0","Q10289102","http://www.wikidata.org/entity/Q10289102","Geraldo Sampaio","Q155","Brazilian politician (1928-2010)"
"Hélio Garnier Sampaio","4809","https://github.com/cpdoc/dhbb/blob/master/text/4809.text","","","","","",""
"Eduardo Barbosa","481","https://github.com/cpdoc/dhbb/blob/master/text/481.text","0","Q10270715","http://www.wikidata.org/entity/Q10270715","Eduardo Luiz Barros Barbosa","Q155","Brazilian politician"
"Eduardo Barbosa","481","https://github.com/cpdoc/dhbb/blob/master/text/481.text","1","Q29632678","http://www.wikidata.org/entity/Q29632678","Eduardo Barbosa","Q155","Brazilian judoka"
"Eduardo Barbosa","481","https://github.com/cpdoc/dhbb/blob/master/text/481.text","2","Q61873665","http://www.wikidata.org/entity/Q61873665","Eduardo da Gloria Barbosa Junior","Q155","Brazilian politician"
"José Sampaio","4810","https://github.com/cpdoc/dhbb/blob/master/text/4810.text","0","Q10308922","http://www.wikidata.org/entity/Q10308922","José Augusto da Silva Sampaio","Q45","Portuguese journalist (1852-1914)"
"José Sampaio","4810","https://github.com/cpdoc/dhbb/blob/master/text/4810.text","1","Q21391212","http://www.wikidata.org/entity/Q21391212","José Paulo Sampaio","Q45","Portuguese mycologist"
"Leão Sampaio","4811","https://github.com/cpdoc/dhbb/blob/master/text/4811.text","0","Q10317789","http://www.wikidata.org/entity/Q10317789","Leão Sampaio","Q155","Brazilian politician"
"Leônidas Sampaio","4812","https://github.com/cpdoc/dhbb/blob/master/text/4812.text","0","Q111323613","http://www.wikidata.org/entity/Q111323613","Leônidas Sampaio Fernandes","",""
"Mário Bittencourt Sampaio","4813","https://github.com/cpdoc/dhbb/blob/master/text/4813.text","0","Q24680638","http://www.wikidata.org/entity/Q24680638","Mário Bittencourt Sampaio","Q155","brazilian politician"
